Hero Data:
GE_Resist_Minion_Damage_C GE_Resist_Minion_Damage.Default__GE_Resist_Minion_Damage_C
GE_Resist_Tower_Damage_C GE_Resist_Tower_Damage.Default__GE_Resist_Tower_Damage_C
GE_Resist_Tower_Damage_BipedBot_C GE_Resist_Tower_Damage_BipedBot.Default__GE_Resist_Tower_Damage_BipedBot_C
GE_Resist_Minion_Damage_BipedBot_C GE_Resist_Minion_Damage_BipedBot.Default__GE_Resist_Minion_Damage_BipedBot_C
GE_Resist_Inhib_Damage_BipedBot_C GE_Resist_Inhib_Damage_BipedBot.Default__GE_Resist_Inhib_Damage_BipedBot_C
GE_Resist_Core_Damage_BipedBot_C GE_Resist_Core_Damage_BipedBot.Default__GE_Resist_Core_Damage_BipedBot_C
GE_BonusDamage_Tower_Damage_BipedBot_C GE_BonusDamage_Tower_Damage_BipedBot.Default__GE_BonusDamage_Tower_Damage_BipedBot_C
GE_BonusDamage_Minion_Damage_BipedBot_C GE_BonusDamage_Minion_Damage_BipedBot.Default__GE_BonusDamage_Minion_Damage_BipedBot_C
GE_BonusDamage_Inhib_Damage_BipedBot_C GE_BonusDamage_Inhib_Damage_BipedBot.Default__GE_BonusDamage_Inhib_Damage_BipedBot_C
GE_BonusDamage_Core_Damage_BipedBot_C GE_BonusDamage_Core_Damage_BipedBot.Default__GE_BonusDamage_Core_Damage_BipedBot_C
GE_Minion_Lane_Combat_C GE_Minion_Lane_Combat.Default__GE_Minion_Lane_Combat_C
GE_Minion_Damage_SelfDestruct_C GE_Minion_Damage_SelfDestruct.Default__GE_Minion_Damage_SelfDestruct_C
GE_Minion_Damage_Ranged_C GE_Minion_Damage_Ranged.Default__GE_Minion_Damage_Ranged_C
GE_Minion_Damage_Melee_C GE_Minion_Damage_Melee.Default__GE_Minion_Damage_Melee_C
GE_Resist_Tower_Damage_BipedBot_Range_C GE_Resist_Tower_Damage_BipedBot_Range.Default__GE_Resist_Tower_Damage_BipedBot_Range_C
GE_Resist_Minion_Damage_BipedBot_Range_C GE_Resist_Minion_Damage_BipedBot_Range.Default__GE_Resist_Minion_Damage_BipedBot_Range_C
GE_Resist_Inhib_Damage_BipedBot_Range_C GE_Resist_Inhib_Damage_BipedBot_Range.Default__GE_Resist_Inhib_Damage_BipedBot_Range_C
GE_Resist_Core_Damage_BipedBot_Range_C GE_Resist_Core_Damage_BipedBot_Range.Default__GE_Resist_Core_Damage_BipedBot_Range_C
GE_BonusDamage_Tower_Damage_BipedBot_Range_C GE_BonusDamage_Tower_Damage_BipedBot_Range.Default__GE_BonusDamage_Tower_Damage_BipedBot_Range_C
GE_BonusDamage_Minion_Damage_BipedBot_Range_C GE_BonusDamage_Minion_Damage_BipedBot_Range.Default__GE_BonusDamage_Minion_Damage_BipedBot_Range_C
GE_BonusDamage_Inhib_Damage_BipedBot_Range_C GE_BonusDamage_Inhib_Damage_BipedBot_Range.Default__GE_BonusDamage_Inhib_Damage_BipedBot_Range_C
GE_BonusDamage_Core_Damage_BipedBot_Range_C GE_BonusDamage_Core_Damage_BipedBot_Range.Default__GE_BonusDamage_Core_Damage_BipedBot_Range_C
GE_InfiniteHealth_C GE_InfiniteHealth.Default__GE_InfiniteHealth_C
GE_DamageReflect_C GE_DamageReflect.Default__GE_DamageReflect_C
GE_JungleCamp_Immunity_MoveEffects_C GE_JungleCamp_Immunity_MoveEffects.Default__GE_JungleCamp_Immunity_MoveEffects_C
GE_JungleCamp_DisableHealthRegenInCombat_C GE_JungleCamp_DisableHealthRegenInCombat.Default__GE_JungleCamp_DisableHealthRegenInCombat_C
GE_Buff_Black_Damage_Melee_C GE_Buff_Black_Damage_Melee.Default__GE_Buff_Black_Damage_Melee_C
GE_Buff_Black_Damage_Ranged_C GE_Buff_Black_Damage_Ranged.Default__GE_Buff_Black_Damage_Ranged_C
GE_JungleCamp_Combat_C GE_JungleCamp_Combat.Default__GE_JungleCamp_Combat_C
GE_JungleCamp_Combat_BlueBuff_C GE_JungleCamp_Combat_BlueBuff.Default__GE_JungleCamp_Combat_BlueBuff_C
GE_Blue_Buff_Damage_Ranged_C GE_Blue_Buff_Damage_Ranged.Default__GE_Blue_Buff_Damage_Ranged_C
GE_JungleCamp_Combat_BlackBuff_C GE_JungleCamp_Combat_BlackBuff.Default__GE_JungleCamp_Combat_BlackBuff_C
GE_JungleCamp_Combat_RedBuff_C GE_JungleCamp_Combat_RedBuff.Default__GE_JungleCamp_Combat_RedBuff_C
GE_Buff_Red_Damage_Melee_C GE_Buff_Red_Damage_Melee.Default__GE_Buff_Red_Damage_Melee_C
GE_Minion_Super_Combat_C GE_Minion_Super_Combat.Default__GE_Minion_Super_Combat_C
GE_Resist_Tower_Damage_BipedBot_Super_C GE_Resist_Tower_Damage_BipedBot_Super.Default__GE_Resist_Tower_Damage_BipedBot_Super_C
GE_Resist_Minion_Damage_BipedBot_Super_C GE_Resist_Minion_Damage_BipedBot_Super.Default__GE_Resist_Minion_Damage_BipedBot_Super_C
GE_Resist_Inhib_Damage_BipedBot_Super_C GE_Resist_Inhib_Damage_BipedBot_Super.Default__GE_Resist_Inhib_Damage_BipedBot_Super_C
GE_Resist_Core_Damage_BipedBot_Super_C GE_Resist_Core_Damage_BipedBot_Super.Default__GE_Resist_Core_Damage_BipedBot_Super_C
GE_BonusDamage_Tower_Damage_BipedBot_Super_C GE_BonusDamage_Tower_Damage_BipedBot_Super.Default__GE_BonusDamage_Tower_Damage_BipedBot_Super_C
GE_BonusDamage_Minion_Damage_BipedBot_Super_C GE_BonusDamage_Minion_Damage_BipedBot_Super.Default__GE_BonusDamage_Minion_Damage_BipedBot_Super_C
GE_BonusDamage_Inhib_Damage_BipedBot_Super_C GE_BonusDamage_Inhib_Damage_BipedBot_Super.Default__GE_BonusDamage_Inhib_Damage_BipedBot_Super_C
GE_BonusDamage_Core_Damage_BipedBot_Super_C GE_BonusDamage_Core_Damage_BipedBot_Super.Default__GE_BonusDamage_Core_Damage_BipedBot_Super_C
GE_Resist_Tower_Damage_BipedBot_Siege_C GE_Resist_Tower_Damage_BipedBot_Siege.Default__GE_Resist_Tower_Damage_BipedBot_Siege_C
GE_Resist_Minion_Damage_BipedBot_Siege_C GE_Resist_Minion_Damage_BipedBot_Siege.Default__GE_Resist_Minion_Damage_BipedBot_Siege_C
GE_Resist_Inhib_Damage_BipedBot_Siege_C GE_Resist_Inhib_Damage_BipedBot_Siege.Default__GE_Resist_Inhib_Damage_BipedBot_Siege_C
GE_Resist_Core_Damage_BipedBot_Siege_C GE_Resist_Core_Damage_BipedBot_Siege.Default__GE_Resist_Core_Damage_BipedBot_Siege_C
GE_BonusDamage_Tower_Damage_BipedBot_Siege_C GE_BonusDamage_Tower_Damage_BipedBot_Siege.Default__GE_BonusDamage_Tower_Damage_BipedBot_Siege_C
GE_BonusDamage_Minion_Damage_BipedBot_Siege_C GE_BonusDamage_Minion_Damage_BipedBot_Siege.Default__GE_BonusDamage_Minion_Damage_BipedBot_Siege_C
GE_BonusDamage_Inhib_Damage_BipedBot_Siege_C GE_BonusDamage_Inhib_Damage_BipedBot_Siege.Default__GE_BonusDamage_Inhib_Damage_BipedBot_Siege_C
GE_BonusDamage_Core_Damage_BipedBot_Siege_C GE_BonusDamage_Core_Damage_BipedBot_Siege.Default__GE_BonusDamage_Core_Damage_BipedBot_Siege_C
Cost_Mana_Ability_Primary_C Cost_Mana_Ability_Primary.Default__Cost_Mana_Ability_Primary_C
GE_Prime_Helix_Spawn_Invulnerability_C GE_Prime_Helix_Spawn_Invulnerability.Default__GE_Prime_Helix_Spawn_Invulnerability_C
GE_PrimeHelix_PrimaryAtack_Damage_C GE_PrimeHelix_PrimaryAtack_Damage.Default__GE_PrimeHelix_PrimaryAtack_Damage_C
GE_Prime_Helix_V2_SpecialAttack1_Root_C GE_Prime_Helix_V2_SpecialAttack1_Root.Default__GE_Prime_Helix_V2_SpecialAttack1_Root_C
GE_Prime_Helix_V2_SpecialAttack1_Damage_C GE_Prime_Helix_V2_SpecialAttack1_Damage.Default__GE_Prime_Helix_V2_SpecialAttack1_Damage_C
GE_Prime_Helix_SpecialAttack1_Marked_C GE_Prime_Helix_SpecialAttack1_Marked.Default__GE_Prime_Helix_SpecialAttack1_Marked_C
GE_Prime_Helix_SpecialAttack1_Root_C GE_Prime_Helix_SpecialAttack1_Root.Default__GE_Prime_Helix_SpecialAttack1_Root_C
GE_Prime_Helix_SpecialAttack1_Damage_C GE_Prime_Helix_SpecialAttack1_Damage.Default__GE_Prime_Helix_SpecialAttack1_Damage_C
GE_Prime_Helix_SpecialAttack2_Knockback_C GE_Prime_Helix_SpecialAttack2_Knockback.Default__GE_Prime_Helix_SpecialAttack2_Knockback_C
GE_Prime_Helix_SpecialAttack3_Slow_C GE_Prime_Helix_SpecialAttack3_Slow.Default__GE_Prime_Helix_SpecialAttack3_Slow_C
GE_Prime_Helix_SpecialAttack3_Damage_DoT_C GE_Prime_Helix_SpecialAttack3_Damage_DoT.Default__GE_Prime_Helix_SpecialAttack3_Damage_DoT_C
GE_Prime_Helix_SpecialAttack3_Damage_C GE_Prime_Helix_SpecialAttack3_Damage.Default__GE_Prime_Helix_SpecialAttack3_Damage_C
GE_Prime_Helix_V2_SpecialAttack2_Damage_C GE_Prime_Helix_V2_SpecialAttack2_Damage.Default__GE_Prime_Helix_V2_SpecialAttack2_Damage_C
GE_Prime_Helix_Spawn_Knockback_C GE_Prime_Helix_Spawn_Knockback.Default__GE_Prime_Helix_Spawn_Knockback_C
GE_Outro_C GE_Outro.Default__GE_Outro_C
GE_Hero_DamageResist_C GE_Hero_DamageResist.Default__GE_Hero_DamageResist_C
GE_EnergyCostReduction_C GE_EnergyCostReduction.Default__GE_EnergyCostReduction_C
GE_EarnNoXP_C GE_EarnNoXP.Default__GE_EarnNoXP_C
GE_BlockShop_C GE_BlockShop.Default__GE_BlockShop_C
GE_WeakenObjective_DamageResist_C GE_WeakenObjective_DamageResist.Default__GE_WeakenObjective_DamageResist_C
GE_WeakenAI_Health_C GE_WeakenAI_Health.Default__GE_WeakenAI_Health_C
GE_EnemyHero_Killed_C GE_EnemyHero_Killed.Default__GE_EnemyHero_Killed_C
GE_EnemyBot_DamageResist_C GE_EnemyBot_DamageResist.Default__GE_EnemyBot_DamageResist_C
GE_ShadowPad_CD_C GE_ShadowPad_CD.Default__GE_ShadowPad_CD_C
GE_ShadowPlane_C GE_ShadowPlane.Default__GE_ShadowPlane_C
GE_ShadowPad_C GE_ShadowPad.Default__GE_ShadowPad_C
GE_Jungle_Camp_HeroInside_C GE_Jungle_Camp_HeroInside.Default__GE_Jungle_Camp_HeroInside_C
Standard_Award_AiXP_C Standard_Award_AIXP.Default__Standard_Award_AiXP_C
GE_Objective_TrueSight_C GE_Objective_TrueSight.Default__GE_Objective_TrueSight_C
GE_Objective_Status_immunity_C GE_Objective_Status_immunity.Default__GE_Objective_Status_immunity_C
GE_Objective_Damage_immunity_C GE_Objective_Damage_immunity.Default__GE_Objective_Damage_immunity_C
GE_Core_Under_Attack_VO_C GE_Core_Under_Attack_VO.Default__GE_Core_Under_Attack_VO_C
GE_Core_Critical_VO_C GE_Core_Critical_VO.Default__GE_Core_Critical_VO_C
GE_Core_Critical_Alarm_C GE_Core_Critical_Alarm.Default__GE_Core_Critical_Alarm_C
GE_Core_Alarm_C GE_Core_Alarm.Default__GE_Core_Alarm_C
GE_JungleCamp_ResetBuff_C GE_JungleCamp_ResetBuff.Default__GE_JungleCamp_ResetBuff_C
GE_JungleCamp_Immunity_StatusFromOutside_C GE_JungleCamp_Immunity_StatusFromOutside.Default__GE_JungleCamp_Immunity_StatusFromOutside_C
GE_JungleCamp_Immunity_DamageFromOutside_C GE_JungleCamp_Immunity_DamageFromOutside.Default__GE_JungleCamp_Immunity_DamageFromOutside_C
GE_JungleCamp_HealthRegenMultiplier_C GE_JungleCamp_HealthRegenMultiplier.Default__GE_JungleCamp_HealthRegenMultiplier_C
GE_Core_UnderAttackPing_C GE_Core_UnderAttackPing.Default__GE_Core_UnderAttackPing_C
GE_Core_TakeDamage_Instant_C GE_Core_TakeDamage_Instant.Default__GE_Core_TakeDamage_Instant_C
GE_Core_AOE_Damage_C GE_Core_AOE_Damage.Default__GE_Core_AOE_Damage_C
GE_Core_TakeDamage_C GE_Core_TakeDamage.Default__GE_Core_TakeDamage_C
GE_Inhibitor_Under_Attack_VO_C GE_Inhibitor_Under_Attack_VO.Default__GE_Inhibitor_Under_Attack_VO_C
GE_Inhibitor_IncrementReviveTime_C GE_Inhibitor_IncrementReviveTime.Default__GE_Inhibitor_IncrementReviveTime_C
GE_Inhibitor_UnderAttackPing_C GE_Inhibitor_UnderAttackPing.Default__GE_Inhibitor_UnderAttackPing_C
GE_Inhibitor_TakeDamage_Instant_C GE_Inhibitor_TakeDamage_Instant.Default__GE_Inhibitor_TakeDamage_Instant_C
GE_Inhibitor_Damage_C GE_Inhibitor_Damage.Default__GE_Inhibitor_Damage_C
GE_Objective_BackDoorProtection_C GE_Objective_BackDoorProtection.Default__GE_Objective_BackDoorProtection_C
GE_Inhibitor_TakeDamage_C GE_Inhibitor_TakeDamage.Default__GE_Inhibitor_TakeDamage_C
GE_ReplenishCardHand_C GE_ReplenishCardHand.Default__GE_ReplenishCardHand_C
GE_LocationRedBuff_C GE_LocationRedBuff.Default__GE_LocationRedBuff_C
GE_LocationBlueBuff_C GE_LocationBlueBuff.Default__GE_LocationBlueBuff_C
GE_LocationBlackBuff_C GE_LocationBlackBuff.Default__GE_LocationBlackBuff_C
GE_Tower_Under_Attack_VO_C GE_Tower_Under_Attack_VO.Default__GE_Tower_Under_Attack_VO_C
GE_Tower_UnderAttackPing_C GE_Tower_UnderAttackPing.Default__GE_Tower_UnderAttackPing_C
GE_Tower_TakeDamage_Instant_C GE_Tower_TakeDamage_Instant.Default__GE_Tower_TakeDamage_Instant_C
GE_Tower_Damage_C GE_Tower_Damage.Default__GE_Tower_Damage_C
GE_Tower_TakeDamage_C GE_Tower_TakeDamage.Default__GE_Tower_TakeDamage_C
GE_HealPadDamageEnemies_C GE_HealPadDamageEnemies.Default__GE_HealPadDamageEnemies_C
GE_HealPadRegenBuff_C GE_HealPadRegenBuff.Default__GE_HealPadRegenBuff_C
GE_Core_AttackSpeedDebuff_C GE_Core_AttackSpeedDebuff.Default__GE_Core_AttackSpeedDebuff_C
GE_CanShop_C GE_CanShop.Default__GE_CanShop_C
GE_Core_Aggro_Hero_C GE_Core_Aggro_Hero.Default__GE_Core_Aggro_Hero_C
GE_Core_Aggro_Minion_C GE_Core_Aggro_Minion.Default__GE_Core_Aggro_Minion_C
GE_EnemyHero_Introduction_C GE_EnemyHero_Introduction.Default__GE_EnemyHero_Introduction_C
GE_EnemyRetreat_LowHealth_C GE_EnemyRetreat_LowHealth.Default__GE_EnemyRetreat_LowHealth_C
GE_First_Ability_C GE_First_Ability.Default__GE_First_Ability_C
GE_First_Spawn_Move_C GE_First_Spawn_Move.Default__GE_First_Spawn_Move_C
GE_Inhib_Aggro_Hero_C GE_Inhib_Aggro_Hero.Default__GE_Inhib_Aggro_Hero_C
GE_Inhib_Aggro_Minion_C GE_Inhib_Aggro_Minion.Default__GE_Inhib_Aggro_Minion_C
GE_Tower_Aggro_Hero_C GE_Tower_Aggro_Hero.Default__GE_Tower_Aggro_Hero_C
GE_Tower_Aggro_Minion_C GE_Tower_Aggro_Minion.Default__GE_Tower_Aggro_Minion_C
GE_Ultimate_Ability_C GE_Ultimate_Ability.Default__GE_Ultimate_Ability_C
GE_EnemyRetreat_InhibAggro_C GE_EnemyRetreat_InhibAggro.Default__GE_EnemyRetreat_InhibAggro_C
GE_First_Ability_Use_Reminder_C GE_First_Ability_Use_Reminder.Default__GE_First_Ability_Use_Reminder_C
GE_Inhib_Aggro_Hero_Enemy_Damage_C GE_Inhib_Aggro_Hero_Enemy_Damage.Default__GE_Inhib_Aggro_Hero_Enemy_Damage_C
GE_UnderTower_C GE_UnderTower.Default__GE_UnderTower_C
GE_InNeutralTerritory_C GE_InNeutralTerritory.Default__GE_InNeutralTerritory_C
GE_LocationPrimeGuardian_C GE_LocationPrimeGuardian.Default__GE_LocationPrimeGuardian_C
GE_LocationGreyCamp_C GE_LocationGreyCamp.Default__GE_LocationGreyCamp_C
GE_InJungle_C GE_InJungle.Default__GE_InJungle_C
GE_Tomahawk_Ult_Push_C GE_Tomahawk_Ult_Push.Default__GE_Tomahawk_Ult_Push_C
GE_CombatSlow_Melee_Hit_C GE_CombatSlow_Melee_Hit.Default__GE_CombatSlow_Melee_Hit_C
GE_CombatSlow_Melee_Miss_C GE_CombatSlow_Melee_Miss.Default__GE_CombatSlow_Melee_Miss_C
GE_Melee_Hit_Tag_C GE_Melee_Hit_Tag.Default__GE_Melee_Hit_Tag_C
GE_Melee_Miss_Tag_C GE_Melee_Miss_Tag.Default__GE_Melee_Miss_Tag_C
GE_Tomahawk_WarriorSustain_HealthRegen_C GE_Tomahawk_WarriorSustain_HealthRegen.Default__GE_Tomahawk_WarriorSustain_HealthRegen_C
GE_Tomahawk_Ultimate_DamageToPushedBackTargets_C GE_Tomahawk_Ultimate_DamageToPushedBackTargets.Default__GE_Tomahawk_Ultimate_DamageToPushedBackTargets_C
GE_Tomahawk_Ultimate_DamageToSelectedTarget_C GE_Tomahawk_Ultimate_DamageToSelectedTarget.Default__GE_Tomahawk_Ultimate_DamageToSelectedTarget_C
GE_Tomahawk_Ultimate_DamageUponSelection_C GE_Tomahawk_Ultimate_DamageUponSelection.Default__GE_Tomahawk_Ultimate_DamageUponSelection_C
GE_Tomahawk_Ultimate_Root_C GE_Tomahawk_Ultimate_Root.Default__GE_Tomahawk_Ultimate_Root_C
GE_Tomahawk_Ultimate_SelectedTargetMarker_C GE_Tomahawk_Ultimate_SelectedTargetMarker.Default__GE_Tomahawk_Ultimate_SelectedTargetMarker_C
GE_Tomahawk_Ultimate_Slow_C GE_Tomahawk_Ultimate_Slow.Default__GE_Tomahawk_Ultimate_Slow_C
GE_Tomahawk_ThreeStrike_AttackBuff_C GE_Tomahawk_ThreeStrike_AttackBuff.Default__GE_Tomahawk_ThreeStrike_AttackBuff_C
GE_Tomahawk_Leap_AOEDamage_C GE_Tomahawk_Leap_AOEDamage.Default__GE_Tomahawk_Leap_AOEDamage_C
GE_Tomahawk_Leap_Interrupt_C GE_Tomahawk_Leap_Interrupt.Default__GE_Tomahawk_Leap_Interrupt_C
GE_Tomahawk_Primary_Damage_C GE_Tomahawk_Primary_Damage.Default__GE_Tomahawk_Primary_Damage_C
GE_Tomahawk_Primary_DamageBuffed_C GE_Tomahawk_Primary_DamageBuffed.Default__GE_Tomahawk_Primary_DamageBuffed_C
